date,P_Kweek_51_Kday_56_ETE_62_ORD_61_EXT_73_E2Ekor_74_EXTkor_61_DIFF_27,a,b,c,d,e
Sat Apr 11 10:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 11:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 12:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 13:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 14:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 15:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 16:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 17:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 18:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 19:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 20:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 21:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 22:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sat Apr 11 23:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 00:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 01:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 02:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 03:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 04:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 05:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 06:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 07:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 08:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 09:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
Sun Apr 12 10:00:00 UTC 2026,404.9802400000044,null,null,null,null,null
